HospCode,Code,Description,Code_Type,Gross Charge,Discounted Cash Price,Minimum Negotiated Charge,Maximum Negotiated Charge,1199-Commercial,Aetna-Commercial,Aetna-Medicare Advantage,Cigna-Commercial,EMBLEMHEALTH/GHI-Commercial,EMBLEMHEALTH/HIP-CHP,EMBLEMHEALTH/HIP-Commercial,EMBLEMHEALTH/HIP-Medicaid,EMBLEMHEALTH/HIP-Medicare Advantage,EMPIRE HEALTHCHOICE ASSURANCE-HMO/POS,EMPIRE HEALTHCHOICE ASSURANCE-Medicare Advantage,EMPIRE HEALTHCHOICE ASSURANCE-PPO,FIDELIS CARE NEW YORK-Medicaid,FIDELIS CARE NEW YORK-Medicare Advantage,HEALTHFIRST-Medicaid,HEALTHFIRST-Medicare Advantage,HEALTHPLUS-CHP,HEALTHPLUS-Essential,HEALTHPLUS-Medicaid,HEALTHPLUS-Medicare Advantage,MEDICAID-Traditional Medicaid,MEDICARE-Traditional Medicare,OPTUM VA CCN-Commercial,OXFORD HEALTH INSURANCE-Commercial,TRICARE-Commercial,United Healthcare-Commercial,United Healthcare-Medicaid,United Healthcare-Medicare Advantage
3934,J9261,"Injection, nelarabine, 50 mg",CPT/HCPCS,11763.85,11763.85,2290.8,7941.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6058.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3934,J9263,"Injection, oxaliplatin, 0.5 mg",CPT/HCPCS,1005.4,1005.4,0.26,2160,493.92,756,789.34,NA,NA,NA,NA,NA,NA,12,NA,1493.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,504,NA,NA,NA,511.17,NA,NA
3934,J9264,"Injection, paclitaxel protein-bound particles, 1 mg",CPT/HCPCS,8977.75,8977.75,175.01,15626.61,NA,7520.63,1866.4,NA,NA,NA,1956.24,NA,NA,2527.46,NA,10694.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,3113.73,NA,NA,NA,2776.13,NA,NA
3934,J9266,"Injection, pegaspargase, per single dose vial",CPT/HCPCS,51597.72,51597.72,21382.19,133929.96,NA,51897.86,NA,NA,133929.96,NA,NA,NA,NA,NA,NA,38669.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,23437.74,NA,NA,NA,NA,NA,NA
3934,J9267,"Injection, paclitaxel, 1 mg",CPT/HCPCS,110.21,110.21,0.07,278.64,NA,144.24,145.69,NA,8.66,NA,NA,NA,NA,NA,62.79,123.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.08,NA,NA,NA,NA,NA,NA
3934,J9271,"Injection, pembrolizumab, 1 mg",CPT/HCPCS,31870.91,31870.91,36.57,71063.4,21763.17,35531.7,19476.7,NA,71063.4,NA,50.73,NA,NA,2689.98,NA,38161.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,13824.76,NA,NA,NA,9877.8,NA,NA
3934,J9280,"Injection, mitomycin, 5 mg",CPT/HCPCS,3012.38,3012.38,50.82,4246.92,NA,1486.42,2152.67,NA,NA,NA,NA,NA,NA,NA,NA,3380.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,334.64,NA,50.82,NA,NA
3934,J9299,"Injection, nivolumab, 1 mg",CPT/HCPCS,26147.8,26147.8,2467.67,47379.24,NA,20037.46,16296.2,NA,NA,NA,NA,NA,NA,NA,NA,31883.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4941.6,NA,26522.1,NA,NA
3934,J9301,"Injection, obinutuzumab, 10 mg",CPT/HCPCS,13741.46,13741.46,1140.48,23937.36,NA,NA,13121.26,NA,NA,NA,NA,NA,NA,NA,NA,23937.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3934,J9302,"Injection, ofatumumab, 10 mg",CPT/HCPCS,678.78,678.78,678.78,678.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,678.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3934,J9303,"Injection, panitumumab, 10 mg",CPT/HCPCS,17330.41,17330.41,461.88,36950.16,NA,22815.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,14509.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3444.47,NA,NA
3934,J9305,"Injection, pemetrexed, 10 mg",CPT/HCPCS,17549.93,17549.93,52.94,24215.44,NA,24215.44,3233.97,NA,NA,NA,71.95,NA,NA,1069.4,NA,14526.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,8071.81,NA,NA,NA,10793.1,NA,NA
3934,J9306,"Injection, pertuzumab, 1 mg",CPT/HCPCS,16145.71,16145.71,9.23,34018.68,NA,10205.6,12656.07,NA,257.35,NA,397.72,NA,NA,3264.15,NA,18046.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,19943.4,NA,NA,NA,4896.23,NA,NA
3934,J9308,"Injection, ramucirumab, 5 mg",CPT/HCPCS,22235.4,22235.4,728.52,35422.92,NA,NA,12988.87,NA,NA,NA,NA,NA,NA,NA,NA,21355.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3934,J9311,"Injection, rituximab 10 mg and hyaluronidase",CPT/HCPCS,22210.65,22210.65,6001.66,23675.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23318.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6093.92,NA,NA
3934,J9312,"Injection, rituximab, 10 mg",CPT/HCPCS,19502.27,19502.27,91.26,47237.58,8459.89,16809.89,16685.94,NA,NA,NA,91.26,NA,NA,8286.57,NA,19321.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,8574.08,NA,NA,NA,4637.34,NA,NA
3934,J9315,"Injection, romidepsin, 1 mg",CPT/HCPCS,31613.85,31613.85,8749.03,22129.7,NA,22129.7,8749.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3934,J9340,"Injection, thiotepa, 15 mg",CPT/HCPCS,15290.92,15290.92,7056,7056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7056,NA,NA,NA,NA,NA,NA
3934,J9354,"Injection, ado-trastuzumab emtansine, 1 mg",CPT/HCPCS,26521.27,26521.27,1816.99,39178.79,NA,21613.13,13779.08,NA,NA,NA,NA,NA,NA,4657.82,NA,19452.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3934,J9355,"Injection, trastuzumab, excludes biosimilar, 10 mg",CPT/HCPCS,12478.23,12478.23,3.37,30968.93,NA,8022.16,15730.03,NA,339.52,NA,91.15,NA,NA,975.61,NA,10055.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3934,J9357,"Injection, valrubicin, intravesical, 200 mg",CPT/HCPCS,14556.76,14556.76,4207.19,4207.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,4207.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3934,J9358,"Injection, Fam-Trastuzumab Deruxtecan-Nxki, 1 Mg",CPT/HCPCS,29304.88,29304.88,4959.29,44633.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24796.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3934,J9360,"Injection, vinblastine sulfate, 1 mg",CPT/HCPCS,65.73,65.73,3.98,131.21,NA,NA,15.92,NA,NA,NA,NA,NA,NA,NA,NA,131.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3934,J9370,"Vincristine sulfate, 1 mg",CPT/HCPCS,72.62,72.62,3.83,113.78,NA,88.3,112.15,NA,NA,NA,NA,NA,NA,37.93,NA,106.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.93,NA,NA,NA,7.66,NA,NA
3934,J9390,"Injection, vinorelbine tartrate, 10 mg",CPT/HCPCS,269.95,269.95,90.72,259.2,NA,212.63,219.02,NA,NA,NA,NA,NA,NA,NA,NA,259.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,90.72,NA,NA,NA,NA,NA,NA
3934,J9395,"Injection, fulvestrant, 25 mg",CPT/HCPCS,4417.88,4417.88,144.71,6926.52,2329.1,5267.63,3402.51,NA,NA,NA,732.36,NA,NA,1076.18,3392.8,4310.96,NA,NA,NA,NA,NA,NA,975.06,NA,NA,NA,NA,NA,NA,1387.3,NA,NA
3934,J9999,"Not otherwise classified, antineoplastic drugs",CPT/HCPCS,21594.29,21594.29,5377.05,29019,NA,23084.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,8961.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3934,L3650,"Shoulder orthosis, figure of eight design abduction restrainer, prefabricated, off-the-shelf",CPT/HCPCS,135,135,64.13,135,NA,NA,64.13,NA,NA,NA,NA,NA,NA,NA,NA,135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3934,L3763,"Elbow wrist hand orthosis, rigid, without joints, may include soft interface, straps, custom fabricated, includes fitting and adjustment",CPT/HCPCS,1268,1268,685.72,685.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,685.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3934,L3806,"Wrist hand finger orthosis, includes one or more nontorsion joint(s), turnbuckles, elastic bands/springs, may include soft interface material, straps, custom fabricated, includes fitting and adjustment",CPT/HCPCS,748,748,149.6,404.24,NA,NA,149.6,NA,NA,NA,NA,NA,NA,NA,NA,404.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3934,L3807,"Wrist hand finger orthosis, without joint(s), prefabricated item that has been trimmed, bent, molded, assembled, or otherwise customized to fit a specific patient by an individual with expertise",CPT/HCPCS,415,415,124.95,313.93,NA,NA,124.95,NA,NA,NA,NA,NA,NA,NA,313.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3934,L3808,"Wrist hand finger orthosis, rigid without joints, may include soft interface material; straps, custom fabricated, includes fitting and adjustment",CPT/HCPCS,699.81,699.81,229.12,679.93,229.12,334,NA,NA,NA,NA,NA,NA,NA,NA,451.57,679.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3934,L3906,"Wrist hand orthosis, without joints, may include soft interface, straps, custom fabricated, includes fitting and adjustment",CPT/HCPCS,692,692,346,375.03,NA,374.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,374.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,346,NA,NA,NA,NA,NA,NA
3934,L3913,"Hand finger orthosis, without joints, may include soft interface, straps, custom fabricated, includes fitting and adjustment",CPT/HCPCS,446,446,223,337.38,NA,241.5,223,NA,NA,NA,NA,NA,NA,239.95,337.38,303.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,334.5,NA,NA,NA,NA,NA,NA
3934,L3921,"Hand finger orthosis, includes one or more nontorsion joints, elastic bands, turnbuckles, may include soft interface, straps, custom fabricated, includes fitting and adjustment",CPT/HCPCS,529,529,285.84,289.97,NA,NA,289.97,NA,NA,NA,NA,NA,NA,NA,NA,285.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3934,L3925,"Finger orthosis, proximal interphalangeal (pip)/distal interphalangeal (dip), non torsion joint/spring, extension/flexion, may include soft interface material, prefabricated, off-the-shelf",CPT/HCPCS,84,84,28.81,63.54,35.41,42,NA,NA,NA,NA,NA,NA,NA,45.25,63.54,45.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,63,NA,NA,NA,NA,NA,NA
3934,L3933,"Finger orthosis, without joints, may include soft interface, custom fabricated, includes fitting and adjustment",CPT/HCPCS,351,351,189.85,189.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,189.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3934,L8509,"Tracheo-esophageal voice prosthesis, inserted by a licensed health care provider, any type",CPT/HCPCS,459.47,459.47,65.32,745,NA,NA,NA,NA,NA,NA,106.99,NA,NA,349.73,NA,107.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,474,NA,106.61,NA,NA
3934,L8600,"Implantable breast prosthesis, silicone or equal",CPT/HCPCS,3281.73,3281.73,1041,4272,1271.67,1583.65,2930,NA,NA,NA,NA,NA,NA,4272,3066.78,2547.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,2025,NA,NA,NA,NA,NA,NA
3934,L8609,Artificial cornea,CPT/HCPCS,10000,10000,10000,10000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3934,L8610,Ocular implant,CPT/HCPCS,1498.22,1498.22,1468,1604,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1513.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3934,L8612,Aqueous shunt,CPT/HCPCS,1933.71,1933.71,1318,4100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2759,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3934,L8613,Ossicula implant,CPT/HCPCS,422.14,422.14,796.46,796.46,NA,NA,796.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3934,L8614,"Cochlear device, includes all internal and external components",CPT/HCPCS,54810,54810,75770,75770,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75770,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3934,L8679,"Implantable neurostimulator, pulse generator, any type",CPT/HCPCS,800,800,800,800,NA,800,NA,NA,NA,NA,NA,NA,NA,NA,NA,800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3934,L8681,"Patient programmer (external) for use with implantable programmable neurostimulator pulse generator, replacement only",CPT/HCPCS,3050,3050,2200,2200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3934,L8689,"External recharging system for battery (internal) for use with implantable neurostimulator, replacement only",CPT/HCPCS,1000,1000,1000,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3934,L8699,"Prosthetic implant, not otherwise specified",CPT/HCPCS,8555.12,8555.12,710,15200,NA,3042.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,8741,NA,NA,NA,NA,NA,NA,NA,NA,NA,4391,NA,NA,NA,NA,NA,NA
3934,M0239,"Intravenous infusion, bamlanivimab-xxxx, includes infusion and post administration monitoring",CPT/HCPCS,752.79,752.79,1,754,NA,527.1,753,NA,753.5,NA,NA,753,NA,753,339.41,746.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,564.75,NA,NA,NA,309.6,NA,NA
3934,M0243,"Intravenous infusion, casirivimab and imdevimab includes infusion and post administration monitoring",CPT/HCPCS,753,753,309.6,753,NA,NA,660.41,NA,NA,NA,NA,NA,NA,339.98,NA,753,NA,NA,NA,NA,NA,NA,NA,NA,NA,564.75,NA,NA,NA,NA,NA,NA
3934,P3000,"Screening papanicolaou smear, cervical or vaginal, up to three smears, by technician under physician supervision",CPT/HCPCS,124.33,124.33,28.92,28.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3934,P9011,"Blood, split unit",CPT/HCPCS,1382.28,1382.28,727.7,2901,NA,727.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,2901,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3934,P9012,"Cryoprecipitate, each unit",CPT/HCPCS,2541.03,2541.03,180.7,2765,NA,2723,NA,NA,NA,NA,NA,NA,NA,180.7,NA,536,NA,NA,NA,NA,NA,NA,NA,NA,NA,312,NA,NA,NA,NA,NA,NA
3934,P9016,"Red blood cells, leukocytes reduced, each unit",CPT/HCPCS,4782.61,4782.61,53.19,28316,3222.8,2722,6245.54,NA,NA,NA,188.35,NA,NA,766.15,NA,4014.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,2100.93,NA,376.7,NA,828.87,NA,NA
3934,P9017,"Fresh frozen plasma (single donor), frozen within 8 hours of collection, each unit",CPT/HCPCS,1252.63,1252.63,225.75,1421,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1066,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3934,P9035,"Platelets, pheresis, leukocytes reduced, each unit",CPT/HCPCS,6457.4,6457.4,570.61,5150,NA,499.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,5150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3934,P9037,"Platelets, pheresis, leukocytes reduced, irradiated, each unit",CPT/HCPCS,8389.56,8389.56,109.59,22782,NA,8456.35,6843.12,NA,NA,NA,NA,NA,NA,3507,NA,8492.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,4863.96,NA,NA,NA,871.1,NA,NA
3934,P9040,"Red blood cells, leukocytes reduced, irradiated, each unit",CPT/HCPCS,5550.01,5550.01,75.07,12750,4718.32,4186.98,4111.74,NA,3634.5,NA,NA,3734,NA,995.63,4595.17,5318.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,4094.28,NA,995.63,NA,995.63,NA,NA
3934,P9041,"Infusion, albumin (human), 5%, 50 ml",CPT/HCPCS,1592,1592,1592,1592,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1592,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3934,P9044,"Plasma, cryoprecipitate reduced, each unit",CPT/HCPCS,2910.36,2910.36,472.86,2764.5,NA,1610,371.76,NA,NA,NA,NA,NA,NA,NA,NA,471,NA,NA,NA,NA,NA,NA,NA,NA,NA,2335.88,NA,NA,NA,715.9,NA,NA
3934,P9045,"Infusion, albumin (human), 5%, 250 ml",CPT/HCPCS,3002.84,3002.84,38.35,4725,1537.12,2701.32,594,NA,NA,NA,38.35,NA,NA,39.69,NA,3033.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3934,P9046,"Infusion, albumin (human), 25%, 20 ml",CPT/HCPCS,595.31,595.31,18.97,2390.34,NA,294.03,425.39,NA,NA,NA,NA,NA,NA,92.64,126.91,744.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,701.05,NA,NA
3934,P9047,"Infusion, albumin (human), 25%, 50 ml",CPT/HCPCS,371.04,371.04,180,1613.55,NA,NA,309.83,NA,NA,NA,NA,NA,NA,NA,NA,394.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,584.21,NA,NA
3934,P9059,"Fresh frozen plasma between 8-24 hours of collection, each unit",CPT/HCPCS,1826.71,1826.71,144.07,5196,NA,2515,1367,NA,NA,NA,NA,NA,NA,614.8,NA,1768.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,324,NA,NA,NA,NA,NA,NA
3934,P9073,"Platelets, pheresis, pathogen-reduced, each unit",CPT/HCPCS,8477.34,8477.34,118.98,17486.88,NA,6093.85,9256.72,NA,7134.9,NA,NA,NA,NA,NA,NA,8097.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,622.58,NA,NA
3934,Q0161,"Chlorpromazine hydrochloride, 5 mg, oral, fda approved prescription anti-emetic, for use as a complete therapeutic substitute for an iv anti-emetic at the time of chemotherapy treatment, not to exceed a 48 hour dosage regimen",CPT/HCPCS,39.51,39.51,1.96,172.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.75,63.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.11,NA,NA,NA,NA,NA,NA
3934,Q0162,"Ondansetron 1 mg, oral, fda approved prescription anti-emetic, for use as a complete therapeutic substitute for an iv anti-emetic at the time of chemotherapy treatment, not to exceed a 48 hour dosage regimen",CPT/HCPCS,111.65,111.65,0.03,346.7,NA,235.65,277.42,NA,69.34,NA,NA,138.68,NA,37.73,68.46,169.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.26,NA,24.27,NA,0.04,NA,NA
3934,Q0163,"Diphenhydramine hydrochloride, 50 mg, oral, fda approved prescription anti-emetic, for use as a complete therapeutic substitute for an iv anti-emetic at time of chemotherapy treatment not to exceed a 48 hour dosage regimen",CPT/HCPCS,1.25,1.25,0.03,58.1,0.69,0.75,2.73,NA,NA,NA,NA,NA,NA,1.14,0.36,1.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.68,NA,NA,NA,0.7,NA,NA
3934,Q0164,"Prochlorperazine maleate, 5 mg, oral, fda approved prescription anti-emetic, for use as a complete therapeutic substitute for an iv anti-emetic at the time of chemotherapy treatment, not to exceed a 48 hour dosage regimen",CPT/HCPCS,1.84,1.84,0.59,1.84,NA,0.62,0.59,NA,NA,NA,NA,NA,NA,NA,NA,1.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3934,Q0166,"Granisetron hydrochloride, 1 mg, oral, fda approved prescription anti-emetic, for use as a complete therapeutic substitute for an iv anti-emetic at the time of chemotherapy treatment, not to exceed a 24 hour dosage regimen",CPT/HCPCS,287.87,287.87,1.33,354.05,243.23,300.95,256.34,NA,NA,NA,NA,NA,NA,8.64,NA,354.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3934,Q0167,"Dronabinol, 2.5 mg, oral, fda approved prescription anti-emetic, for use as a complete therapeutic substitute for an iv anti-emetic at the time of chemotherapy treatment, not to exceed a 48 hour dosage regimen",CPT/HCPCS,27.72,27.72,0.7,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3934,Q0175,"Perphenazine, 4 mg, oral, fda approved prescription anti-emetic, for use as a complete therapeutic substitute for an iv anti-emetic at the time of chemotherapy treatment, not to exceed a 48 hour dosage regimen",CPT/HCPCS,9.65,9.65,0.21,11.79,NA,NA,7.69,NA,NA,NA,NA,NA,NA,2.98,NA,9.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3934,Q0177,"Hydroxyzine pamoate, 25 mg, oral, fda approved prescription anti-emetic, for use as a complete therapeutic substitute for an iv anti-emetic at the time of chemotherapy treatment, not to exceed a 48 hour dosage regimen",CPT/HCPCS,3.17,3.17,0.01,16.47,NA,NA,2.72,NA,8.23,NA,NA,NA,NA,0.03,0.99,5.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.86,NA,NA,NA,0.3,NA,NA
3934,Q0243,"Injection, casirivimab and imdevimab, 2400 mg",CPT/HCPCS,1,1,0.7,161.94,NA,0.7,NA,NA,NA,NA,NA,NA,NA,161.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3934,Q0481,"Microprocessor control unit for use with electric ventricular assist device, replacement only",CPT/HCPCS,11000,11000,11000,11000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3934,Q0495,"Battery/power pack charger for use with electric or electric/pneumatic ventricular assist device, replacement only",CPT/HCPCS,14400,14400,4100.51,4100.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4100.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3934,Q0497,"Battery clips for use with electric or electric/pneumatic ventricular assist device, replacement only",CPT/HCPCS,2750,2750,458.65,1100,NA,1100,NA,NA,NA,NA,NA,NA,NA,458.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3934,Q0506,"Battery, lithium-ion, for use with electric or electric/pneumatic ventricular assist device, replacement only",CPT/HCPCS,1309.52,1309.52,836.81,2510.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1255.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3934,Q0508,Miscellaneous supply or accessory for use with an implanted ventricular assist device,CPT/HCPCS,62.09,62.09,6,20,NA,15,NA,NA,NA,NA,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA,NA,NA
3934,Q2009,"Injection, fosphenytoin, 50 mg phenytoin equivalent",CPT/HCPCS,567.28,567.28,1194.22,1194.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1194.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3934,Q2050,"Injection, doxorubicin hydrochloride, liposomal, not otherwise specified, 10 mg",CPT/HCPCS,9926.51,9926.51,1154.21,13969.58,NA,11938.82,8325.37,NA,NA,NA,NA,NA,NA,1307.76,NA,10110.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3934,Q4104,"Integra bilayer matrix wound dressing (bmwd), per square centimeter",CPT/HCPCS,2874.55,2874.55,985.15,4874,NA,NA,1105.88,NA,NA,NA,NA,NA,NA,1033.15,985.15,2802,NA,NA,NA,NA,NA,NA,NA,NA,NA,1525,NA,NA,NA,NA,NA,NA
3934,Q4107,"Graftjacket, per square centimeter",CPT/HCPCS,6718.67,6718.67,995.3,7950,NA,5050,995.3,NA,NA,NA,NA,NA,NA,1033.15,NA,7950,NA,NA,NA,NA,NA,NA,NA,NA,NA,1767.5,NA,NA,NA,NA,NA,NA
3934,Q4110,"Primatrix, per square centimeter",CPT/HCPCS,5231.5,5231.5,10395,10395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3934,Q4116,"Alloderm, per square centimeter",CPT/HCPCS,7791.83,7791.83,295,10125.43,NA,NA,10125.43,NA,NA,NA,NA,NA,NA,NA,7275.56,2863.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1033.15,NA,NA
3934,Q4130,"Strattice tm, per square centimeter",CPT/HCPCS,6561,6561,8748,8748,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8748,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3934,Q4137,"Amnioexcel, amnioexcel plus or biodexcel, per square centimeter",CPT/HCPCS,2893.5,2893.5,174,3800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2591.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
